Hora;Anemometro;Pluviometro;Veleta;temperatura;Humedad;Particulas;gas;presion;UV;dB
12:15;0.0;0;NO;20.0;50.8;0.5;253.5;1006.1;0;28.9
12:17;0.0;0;NO;20.0;50.8;0.5;253.5;1006.0;0;28.6
12:19;0.0;0;NO;20.0;50.8;0.5;253.5;1006.0;0;30.4
12:21;0.0;0;NO;20.0;50.8;0.5;254.6;1006.0;0;28.2
12:23;0.0;0;NO;20.0;50.7;0.5;255.7;1006.0;0;28.9
12:25;0.0;0;NO;20.0;50.8;0.5;249.2;1005.9;0;29.9
12:27;0.0;0;NO;20.0;50.8;0.5;250.2;1005.9;0;29.7
12:29;0.0;0;NO;20.0;50.8;0.5;249.2;1005.9;0;28.4
12:31;0.0;0;NO;20.1;50.7;0.5;251.3;1005.8;0;28.4
12:33;0.0;0;NO;20.1;50.6;0.5;251.3;1005.8;0;30.6
12:35;0.0;0;NO;20.1;50.6;0.5;251.3;1005.7;0;28.0
12:37;0.0;0;NO;20.1;50.6;0.5;252.4;1005.7;0;30.4
12:39;0.0;0;NO;20.1;50.5;0.5;251.3;1005.7;0;28.7
12:41;0.0;0;NO;20.1;50.6;0.5;253.5;1005.7;0;28.1
12:43;0.0;0;NO;20.1;50.6;0.5;251.3;1005.5;0;28.7
12:45;0.0;0;NO;20.1;50.6;0.5;252.4;1005.5;0;31.6
12:47;0.0;0;NO;20.1;50.5;0.5;251.3;1005.5;0;29.4
12:49;0.0;0;NO;20.1;50.5;0.5;254.6;1005.4;0;29.4
12:51;0.0;0;NO;20.1;50.5;0.5;251.3;1005.3;0;28.6
12:53;0.0;0;NO;20.2;50.5;0.5;253.5;1005.3;0;28.0
12:55;0.0;0;NO;20.2;50.4;0.5;253.5;1005.2;0;28.1
12:57;0.0;0;NO;20.2;50.3;0.5;255.7;1005.2;0;29.9
12:59;0.0;0;NO;20.2;50.4;0.5;254.6;1005.2;0;28.6
13:1;0.0;0;NO;20.3;50.3;0.5;253.5;1005.2;0;30.3
13:3;0.0;0;NO;20.3;50.3;0.5;254.6;1005.1;0;28.9
13:5;0.0;0;NO;20.3;50.3;0.5;251.3;1005.0;0;28.0
13:7;0.0;0;NO;20.3;50.2;0.5;253.5;1005.0;0;29.3
13:9;0.0;0;NO;20.3;50.2;0.5;253.5;1005.0;0;30.2
13:11;0.0;0;NO;20.3;50.2;0.5;250.2;1005.0;0;29.2
13:13;0.0;0;NO;20.4;50.2;0.5;252.4;1004.9;0;28.8
13:15;0.0;0;NO;20.4;50.1;0.5;253.5;1004.9;0;28.9
13:17;0.0;0;NO;20.3;50.2;0.5;253.5;1004.9;0;28.1
13:19;0.0;0;NO;20.4;50.1;0.5;254.6;1004.8;0;29.5
13:21;0.0;0;NO;20.4;50.1;0.5;253.5;1004.8;0;28.5
13:23;0.0;0;NO;20.4;50.1;0.5;250.2;1004.8;0;28.3
13:25;0.0;0;NO;20.4;50.0;0.5;256.7;1004.7;0;28.8
13:27;0.0;0;NO;20.4;50.1;0.5;256.7;1004.7;0;27.8
13:29;0.0;0;NO;20.4;50.0;0.5;255.7;1004.7;0;28.9
13:31;0.0;0;NO;20.5;50.0;0.5;254.6;1004.6;0;28.3
13:33;0.0;0;NO;20.5;49.9;0.5;255.7;1004.6;0;29.8
13:35;0.0;0;NO;20.5;49.9;0.5;255.7;1004.6;0;28.2
13:37;0.0;0;NO;20.5;49.9;0.5;254.6;1004.5;0;29.2
13:39;0.0;0;NO;20.5;49.9;0.5;257.8;1004.5;0;28.7
13:41;0.0;0;NO;20.5;49.9;0.5;253.5;1004.4;0;29.6
13:43;0.0;0;NO;20.5;49.8;0.5;251.3;1004.4;0;27.9
13:45;0.0;0;NO;20.5;49.8;0.5;258.9;1004.4;0;28.3
13:47;0.0;0;NO;20.6;49.8;0.5;254.6;1004.4;0;27.3
13:49;0.0;0;NO;20.6;49.8;0.5;254.6;1004.3;0;29.4
13:51;0.0;0;NO;20.6;49.8;0.5;253.5;1004.3;0;28.6
13:53;0.0;0;NO;20.6;49.8;0.5;254.6;1004.3;0;28.5
13:55;0.0;0;NO;20.6;49.7;0.5;255.7;1004.3;0;28.5
13:57;0.0;0;NO;20.7;49.6;0.5;254.6;1004.2;0;34.7
13:59;0.0;0;NO;20.7;49.6;0.5;256.7;1004.2;0;28.4
14:1;0.0;0;NO;20.7;49.6;0.5;254.6;1004.1;0;28.1
14:3;0.0;0;NO;20.7;49.6;0.5;257.8;1004.1;0;28.3
14:5;0.0;0;NO;20.7;49.6;0.5;254.6;1004.1;0;28.5
14:7;0.0;0;NO;20.7;49.6;0.5;254.6;1004.1;0;30.9
14:9;0.0;0;NO;20.7;49.5;0.5;255.7;1004.0;0;28.3
14:11;0.0;0;NO;20.7;49.5;0.5;255.7;1004.0;0;28.8
14:13;0.0;0;NO;20.8;49.5;0.5;256.7;1004.0;0;28.0
14:15;0.0;0;NO;20.8;49.5;0.5;256.7;1004.0;0;28.5
14:17;0.0;0;NO;20.8;49.5;0.5;255.7;1004.0;0;28.7
14:19;0.0;0;NO;20.8;49.5;0.5;254.6;1003.9;0;28.9
14:21;0.0;0;NO;20.8;49.5;0.5;257.8;1003.8;0;28.5
14:23;0.0;0;NO;20.8;49.5;0.5;258.9;1003.8;0;27.4
14:25;0.0;0;NO;20.8;49.5;0.5;257.8;1003.8;0;27.9
14:27;0.0;0;NO;20.8;49.5;0.5;255.7;1003.8;0;30.4
14:29;0.0;0;NO;20.9;49.4;0.5;255.7;1003.8;0;29.6
14:31;0.0;0;NO;20.9;49.4;0.5;260.1;1003.7;0;29.4
14:33;0.0;0;NO;20.9;49.3;0.5;254.6;1003.7;0;28.6
14:35;0.0;0;NO;20.9;49.3;0.5;258.9;1003.7;0;29.1
14:37;0.0;0;NO;21.0;49.3;0.5;256.7;1003.7;0;31.1
14:39;0.0;0;NO;20.9;49.3;0.5;257.8;1003.7;0;28.2
14:41;0.0;0;NO;21.0;49.2;0.5;257.8;1003.7;0;28.7
14:43;0.0;0;NO;21.0;49.2;0.5;262.3;1003.6;0;29.5
14:45;0.0;0;NO;21.0;49.2;0.5;262.3;1003.6;0;29.6
14:47;0.0;0;NO;21.0;49.2;0.5;260.1;1003.6;0;27.9
14:49;0.0;0;NO;21.0;49.2;0.5;257.8;1003.6;0;31.7
14:51;0.0;0;NO;21.0;49.1;0.5;258.9;1003.5;0;28.1
14:53;0.0;0;NO;21.0;49.2;0.5;258.9;1003.5;0;28.3
14:55;0.0;0;NO;21.1;49.1;0.5;258.9;1003.5;0;28.5
14:57;0.0;0;NO;21.1;49.1;0.5;258.9;1003.5;0;28.6
14:59;0.0;0;NO;21.1;49.0;0.5;260.1;1003.4;0;28.3
15:1;0.0;0;NO;21.1;49.0;0.5;260.1;1003.4;0;28.1
15:3;0.0;0;NO;21.1;49.0;0.5;257.8;1003.4;0;28.6
15:5;0.0;0;NO;21.1;49.0;0.5;256.7;1003.4;0;28.4
15:7;0.0;0;NO;21.1;49.0;0.5;260.1;1003.3;0;28.6
15:9;0.0;0;NO;21.2;49.0;0.5;258.9;1003.4;0;28.8
15:11;0.0;0;NO;21.2;49.0;0.5;260.1;1003.3;0;28.1
15:13;0.0;0;NO;21.2;48.9;0.5;258.9;1003.3;0;51.6
15:15;0.0;0;NO;21.2;48.9;0.5;257.8;1003.3;0;30.8
15:17;0.0;0;NO;21.2;48.9;0.5;260.1;1003.3;0;29.2
15:19;0.0;0;NO;21.3;48.9;0.5;258.9;1003.3;0;29.9
15:21;0.0;0;NO;21.3;48.8;0.5;261.2;1003.3;0;28.0
15:23;0.0;0;NO;21.3;48.8;0.5;260.1;1003.3;0;28.5
15:25;0.0;0;NO;21.3;48.8;0.5;258.9;1003.3;0;28.2
15:27;0.0;0;NO;21.3;48.8;0.5;261.2;1003.3;0;28.8
15:29;0.0;0;NO;21.3;48.7;0.5;260.1;1003.2;0;29.5
15:31;0.0;0;NO;21.4;48.7;0.5;261.2;1003.3;0;27.7
15:33;0.0;0;NO;21.4;48.6;0.5;257.8;1003.3;0;29.3
15:35;0.0;0;NO;21.4;48.6;0.5;260.1;1003.3;0;28.4
15:37;0.0;0;NO;21.4;48.7;0.5;260.1;1003.2;0;28.5
15:39;0.0;0;NO;21.4;48.6;0.5;261.2;1003.2;0;28.0
15:41;0.0;0;NO;21.4;48.6;0.5;263.4;1003.2;0;28.3
15:43;0.0;0;NO;21.5;48.6;0.5;261.2;1003.2;0;29.2
15:45;0.0;0;NO;21.4;48.6;0.5;264.5;1003.2;0;28.9
15:47;0.0;0;NO;21.5;48.6;0.5;263.4;1003.2;0;30.0
15:49;0.0;0;NO;21.5;48.6;0.5;262.3;1003.2;0;28.5
15:51;0.0;0;NO;21.5;48.5;0.5;262.3;1003.1;0;28.2
15:53;0.0;0;NO;21.5;48.5;0.5;261.2;1003.1;0;28.4
15:55;0.0;0;NO;21.5;48.5;0.5;265.6;1003.1;0;30.2
15:57;0.0;0;NO;21.5;48.5;0.5;258.9;1003.1;0;28.4
15:59;0.0;0;NO;21.5;48.5;0.5;263.4;1003.1;0;27.3
16:1;0.0;0;NO;21.5;48.5;0.5;262.3;1003.1;0;27.5
16:3;0.0;0;NO;21.6;48.4;0.5;263.4;1003.1;0;27.9
16:5;0.0;0;NO;21.6;48.4;0.5;261.2;1003.1;0;28.9
16:7;0.0;0;NO;21.6;48.4;0.5;261.2;1003.1;0;27.7
16:9;0.0;0;NO;21.6;48.4;0.5;260.1;1003.1;0;27.9
16:11;0.0;0;NO;21.6;48.4;0.5;265.6;1003.1;0;28.7
16:13;0.0;0;NO;21.6;48.3;0.5;262.3;1003.1;0;30.1
16:15;0.0;0;NO;21.7;48.3;0.5;263.4;1003.1;0;36.9
16:17;0.0;0;NO;21.7;48.3;0.5;261.2;1003.1;0;27.7
16:19;0.0;0;NO;21.7;48.3;0.5;263.4;1003.0;0;32.8
16:21;0.0;0;NO;21.7;48.3;0.5;264.5;1003.0;0;29.7
16:23;0.0;0;NO;21.7;48.3;0.5;260.1;1003.0;0;29.2
16:25;0.0;0;NO;21.7;48.3;0.5;264.5;1002.9;0;28.8
16:27;0.0;0;NO;21.7;48.3;0.5;262.3;1002.9;0;28.2
16:29;0.0;0;NO;21.7;48.3;0.5;266.8;1002.9;0;28.6
16:31;0.0;0;NO;21.7;48.3;0.5;265.6;1002.8;0;29.8
16:33;0.0;0;NO;21.7;48.3;0.5;264.5;1002.8;0;32.6
16:35;0.0;0;NO;21.7;48.2;0.5;264.5;1002.9;0;30.0
16:37;0.0;0;NO;21.8;48.2;0.5;260.1;1002.8;0;29.9
16:39;0.0;0;NO;21.7;48.2;0.5;261.2;1002.9;0;30.1
16:41;0.0;0;NO;21.8;48.2;0.5;260.1;1002.8;0;27.8
16:43;0.0;0;NO;21.8;48.2;0.5;263.4;1002.8;0;28.5
16:45;0.0;0;NO;21.8;48.2;0.5;263.4;1002.8;0;32.5
16:47;0.0;0;NO;21.8;48.2;0.5;263.4;1002.8;0;28.8
16:49;0.0;0;NO;21.8;48.1;0.5;263.4;1002.7;0;28.9
16:51;0.0;0;NO;21.8;48.1;0.5;264.5;1002.8;0;29.9
16:53;0.0;0;NO;21.8;48.1;0.5;263.4;1002.8;0;30.0
16:55;0.0;0;NO;21.8;48.1;0.5;266.8;1002.7;0;29.3
16:57;0.0;0;NO;21.8;48.1;0.5;263.4;1002.8;0;28.2
16:59;0.0;0;NO;21.8;48.1;0.5;264.5;1002.7;0;28.3
17:1;0.0;0;NO;21.8;48.1;0.5;265.6;1002.7;0;28.3
17:3;0.0;0;NO;21.9;48.1;0.5;263.4;1002.8;0;28.3
17:5;0.0;0;NO;21.9;48.1;0.5;265.6;1002.7;0;28.4
17:7;0.0;0;NO;21.9;48.1;0.5;262.3;1002.6;0;30.9
17:9;0.0;0;NO;21.9;48.1;0.5;264.5;1002.6;0;29.3
17:11;0.0;0;NO;21.9;48.1;0.5;263.4;1002.6;0;28.4
17:13;0.0;0;NO;21.9;48.1;0.5;264.5;1002.7;0;29.1
17:15;0.0;0;NO;21.9;48.2;0.5;265.6;1002.7;0;29.1
17:17;0.0;0;NO;21.9;48.1;0.5;264.5;1002.7;0;28.5
17:19;0.0;0;NO;21.9;48.1;0.5;267.9;1002.7;0;28.5
17:21;0.0;0;NO;21.9;48.1;0.5;267.9;1002.7;0;28.5
17:23;0.0;0;NO;21.9;48.1;0.5;266.8;1002.7;0;29.3
17:25;0.0;0;NO;21.9;48.1;0.5;266.8;1002.8;0;29.8
17:27;0.0;0;NO;21.9;48.1;0.5;266.8;1002.7;0;28.4
17:29;0.0;0;NO;21.9;48.0;0.5;269.0;1002.8;0;29.6
17:31;0.0;0;NO;21.9;48.0;0.5;264.5;1002.7;0;28.7
17:33;0.0;0;NO;21.9;48.0;0.5;266.8;1002.8;0;29.5
17:35;0.0;0;NO;21.9;48.1;0.5;271.3;1002.8;0;29.9
17:37;0.0;0;NO;22.0;48.0;0.5;267.9;1002.8;0;28.8
17:39;0.0;0;NO;21.9;48.1;0.5;267.9;1002.9;0;27.9
17:41;0.0;0;NO;21.9;48.1;0.5;264.5;1002.8;0;29.6
17:43;0.0;0;NO;22.0;48.1;0.5;266.8;1002.8;0;28.3
17:45;0.0;0;NO;22.0;48.1;0.5;264.5;1002.8;0;28.7
17:47;0.0;0;NO;22.0;48.1;0.5;266.8;1002.9;0;38.3
17:49;0.0;0;NO;21.9;48.1;0.5;267.9;1002.8;0;28.5
17:51;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;30.6
17:53;0.0;0;NO;22.0;48.1;0.5;269.0;1002.9;0;27.8
17:55;0.0;0;NO;22.0;48.1;0.5;265.6;1002.9;0;30.9
17:57;0.0;0;NO;22.0;48.0;0.5;267.9;1002.9;0;28.6
17:59;0.0;0;NO;21.9;48.1;0.5;267.9;1002.9;0;34.1
18:1;0.0;0;NO;22.0;48.1;0.5;266.8;1002.9;0;62.8
18:3;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;30.6
18:5;0.0;0;NO;22.0;48.1;0.5;266.8;1002.9;0;40.9
18:7;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;29.0
18:9;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;32.7
18:11;0.0;0;NO;22.0;48.0;0.5;265.6;1002.9;0;30.5
18:13;0.0;0;NO;22.0;48.1;0.5;266.8;1002.9;0;36.5
18:15;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;30.3
18:17;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;40.7
18:19;0.0;0;NO;22.0;48.1;0.5;269.0;1002.9;0;30.4
18:21;0.0;0;NO;22.0;48.1;0.5;267.9;1002.9;0;30.7
18:23;0.0;0;NO;22.0;48.1;0.5;266.8;1003.0;0;30.8
18:25;0.0;0;NO;22.1;48.1;0.5;271.3;1002.9;0;28.8
18:27;0.0;0;NO;22.1;48.1;0.5;273.6;1002.9;0;28.0
18:29;0.0;0;NO;22.1;48.1;0.5;269.0;1003.0;0;28.2
18:31;0.0;0;NO;22.1;48.1;0.5;266.8;1002.9;0;29.4
18:33;0.0;0;NO;22.0;48.1;0.5;269.0;1003.0;0;29.1
18:35;0.0;0;NO;22.1;48.1;0.5;266.8;1003.0;0;28.7
18:37;0.0;0;NO;22.1;48.1;0.5;266.8;1003.1;0;28.4
18:39;0.0;0;NO;22.1;48.1;0.5;266.8;1003.1;0;30.3
18:41;0.0;0;NO;22.1;48.1;0.5;273.6;1003.1;0;28.9
18:43;0.0;0;NO;22.0;48.2;0.5;269.0;1003.2;0;28.0
18:45;0.0;0;NO;22.1;48.1;0.5;266.8;1003.2;0;28.7
18:47;0.0;0;NO;22.1;48.1;0.5;271.3;1003.2;0;28.9
18:49;0.0;0;NO;22.1;48.1;0.5;271.3;1003.2;0;30.0
18:51;0.0;0;NO;22.1;48.2;0.5;273.6;1003.2;0;29.3
18:53;0.0;0;NO;22.1;48.2;0.5;272.5;1003.2;0;30.4
18:55;0.0;0;NO;22.1;48.2;0.5;269.0;1003.2;0;28.9
18:57;0.0;0;NO;22.1;48.2;0.5;267.9;1003.3;0;29.5
18:59;0.0;0;NO;22.1;48.2;0.5;271.3;1003.3;0;28.3
19:1;0.0;0;NO;22.1;48.1;0.5;270.2;1003.3;0;29.3
19:3;0.0;0;NO;22.1;48.2;0.5;271.3;1003.3;0;27.9
19:5;0.0;0;NO;22.1;48.2;0.5;272.5;1003.3;0;27.8
19:7;0.0;0;NO;22.1;48.2;0.5;269.0;1003.4;0;31.6
19:9;0.0;0;NO;22.1;48.2;0.5;272.5;1003.3;0;28.6
19:11;0.0;0;NO;22.1;48.2;0.5;271.3;1003.3;0;32.2
19:13;0.0;0;NO;22.1;48.2;0.5;270.2;1003.4;0;28.3
19:15;0.0;0;NO;22.1;48.2;0.5;273.6;1003.4;0;28.6
19:17;0.0;0;NO;22.1;48.2;0.5;273.6;1003.4;0;28.5
19:19;0.0;0;NO;22.1;48.3;0.5;272.5;1003.5;0;28.6
19:21;0.0;0;NO;22.1;48.2;0.5;267.9;1003.5;0;28.9
19:23;0.0;0;NO;22.1;48.3;0.5;272.5;1003.5;0;28.7
19:25;0.0;0;NO;22.1;48.2;0.5;270.2;1003.5;0;27.8
19:27;0.0;0;NO;22.1;48.2;0.5;269.0;1003.6;0;29.9
19:29;0.0;0;NO;22.1;48.2;0.5;271.3;1003.6;0;28.4
19:31;0.0;0;NO;22.1;48.2;0.5;271.3;1003.6;0;28.9
19:33;0.0;0;NO;22.1;48.2;0.5;269.0;1003.6;0;28.2
19:35;0.0;0;NO;22.1;48.2;0.5;271.3;1003.7;0;28.8
19:37;0.0;0;NO;22.1;48.3;0.5;270.2;1003.7;0;28.7
19:39;0.0;0;NO;22.1;48.3;0.5;272.5;1003.7;0;28.3
19:41;0.0;0;NO;22.1;48.3;0.5;266.8;1003.8;0;27.9
19:43;0.0;0;NO;22.1;48.3;0.5;272.5;1003.8;0;28.6
19:45;0.0;0;NO;22.1;48.3;0.5;273.6;1003.8;0;28.4
19:47;0.0;0;NO;22.1;48.2;0.5;271.3;1003.8;0;27.7
19:49;0.0;0;NO;22.2;48.2;0.5;273.6;1003.8;0;30.2
19:51;0.0;0;NO;22.1;48.3;0.5;272.5;1003.8;0;28.2
19:53;0.0;0;NO;22.1;48.2;0.5;273.6;1003.8;0;27.5
19:55;0.0;0;NO;22.1;48.3;0.5;272.5;1003.8;0;28.4
19:57;0.0;0;NO;22.2;48.2;0.5;274.8;1003.9;0;28.0
19:59;0.0;0;NO;22.2;48.2;0.5;271.3;1003.9;0;29.0
20:1;0.0;0;NO;22.2;48.3;0.5;272.5;1003.9;0;28.5
20:3;0.0;0;NO;22.1;48.3;0.5;272.5;1003.9;0;29.6
20:5;0.0;0;NO;22.1;48.3;0.5;272.5;1003.9;0;29.3
20:7;0.0;0;NO;22.1;48.3;0.5;272.5;1003.9;0;28.8
20:9;0.0;0;NO;22.1;48.3;0.5;269.0;1003.9;0;29.1
20:11;0.0;0;NO;22.1;48.4;0.5;269.0;1004.0;0;28.4
20:13;0.0;0;NO;22.1;48.4;0.5;271.3;1004.0;0;31.7
20:15;0.0;0;NO;22.1;48.4;0.5;271.3;1004.0;0;28.5
20:17;0.0;0;NO;22.1;48.4;0.5;274.8;1004.0;0;29.3
20:19;0.0;0;NO;22.1;48.4;0.5;273.6;1004.0;0;28.9
20:21;0.0;0;NO;22.1;48.4;0.5;272.5;1004.1;0;28.1
20:23;0.0;0;NO;22.1;48.5;0.5;271.3;1004.0;0;29.0
20:25;0.0;0;NO;22.1;48.5;0.5;273.6;1004.1;0;28.4
20:27;0.0;0;NO;22.0;48.5;0.5;274.8;1004.1;0;32.7
20:29;0.0;0;NO;22.1;48.5;0.5;273.6;1004.2;0;28.9
20:31;0.0;0;NO;22.1;48.5;0.5;272.5;1004.2;0;27.5
20:33;0.0;0;NO;22.1;48.5;0.5;271.3;1004.2;0;28.9
20:35;0.0;0;NO;22.1;48.5;0.5;273.6;1004.3;0;28.6
20:37;0.0;0;NO;22.0;48.5;0.5;272.5;1004.3;0;28.5
20:39;0.0;0;NO;22.1;48.5;0.5;275.9;1004.3;0;27.9
20:41;0.0;0;NO;22.0;48.5;0.5;272.5;1004.3;0;28.9
20:43;0.0;0;NO;22.0;48.5;0.5;273.6;1004.4;0;29.1
20:45;0.0;0;NO;22.0;48.6;0.5;274.8;1004.4;0;28.3
20:47;0.0;0;NO;22.0;48.6;0.5;273.6;1004.4;0;29.3
20:49;0.0;0;NO;22.0;48.6;0.5;271.3;1004.4;0;28.2
20:51;0.0;0;NO;22.0;48.6;0.5;269.0;1004.4;0;27.7
20:53;0.0;0;NO;22.0;48.6;0.5;273.6;1004.4;0;29.2
20:55;0.0;0;NO;22.0;48.6;0.5;274.8;1004.4;0;29.2
20:57;0.0;0;NO;22.0;48.6;0.5;273.6;1004.5;0;28.5
20:59;0.0;0;NO;22.0;48.7;0.5;271.3;1004.5;0;28.3
21:1;0.0;0;NO;21.9;48.7;0.5;272.5;1004.4;0;29.6
21:3;0.0;0;NO;21.9;48.8;0.5;272.5;1004.5;0;29.3
21:5;0.0;0;NO;21.9;48.8;0.5;273.6;1004.5;0;27.7
21:7;0.0;0;NO;21.9;48.8;0.5;274.8;1004.5;0;28.6
21:9;0.0;0;NO;21.9;48.8;0.5;273.6;1004.5;0;28.2
21:11;0.0;0;NO;21.9;48.8;0.5;274.8;1004.5;0;27.7
21:13;0.0;0;NO;21.9;48.9;0.5;273.6;1004.5;0;28.1
21:15;0.0;0;NO;21.9;48.9;0.5;271.3;1004.5;0;29.2
21:17;0.0;0;NO;21.9;48.9;0.5;271.3;1004.5;0;27.8
21:19;0.0;0;NO;21.8;48.9;0.5;273.6;1004.5;0;31.7
21:21;0.0;0;NO;21.9;48.9;0.5;273.6;1004.5;0;27.8
21:23;0.0;0;NO;21.8;48.9;0.5;275.9;1004.5;0;27.9
21:25;0.0;0;NO;21.8;48.9;0.5;272.5;1004.6;0;28.1
21:27;0.0;0;NO;21.8;48.9;0.5;271.3;1004.6;0;27.3
21:29;0.0;0;NO;21.8;48.9;0.5;274.8;1004.7;0;28.3
21:31;0.0;0;NO;21.8;49.0;0.5;273.6;1004.7;0;28.6
21:33;0.0;0;NO;21.8;49.0;0.5;271.3;1004.7;0;30.0
21:35;0.0;0;NO;21.8;49.0;0.5;273.6;1004.7;0;28.7
21:37;0.0;0;NO;21.8;49.0;0.5;274.8;1004.7;0;28.8
21:39;0.0;0;NO;21.8;49.0;0.5;269.0;1004.7;0;28.6
21:41;0.0;0;NO;21.8;49.0;0.5;273.6;1004.7;0;27.7
21:43;0.0;0;NO;21.8;49.0;0.5;269.0;1004.8;0;28.3
21:45;0.0;0;NO;21.7;49.1;0.5;271.3;1004.9;0;27.9
21:47;0.0;0;NO;21.7;49.1;0.5;273.6;1004.9;0;28.9
21:49;0.0;0;NO;21.7;49.1;0.5;271.3;1004.9;0;28.3
21:51;0.0;0;NO;21.7;49.1;0.5;269.0;1004.9;0;28.2
21:53;0.0;0;NO;21.7;49.2;0.5;270.2;1005.0;0;28.3
21:55;0.0;0;NO;21.7;49.2;0.5;272.5;1004.9;0;28.8
21:57;0.0;0;NO;21.7;49.2;0.5;272.5;1004.9;0;28.2
21:59;0.0;0;NO;21.7;49.2;0.5;269.0;1004.9;0;28.4
22:1;0.0;0;NO;21.7;49.3;0.5;274.8;1004.9;0;27.9
22:3;0.0;0;NO;21.6;49.2;0.5;271.3;1004.9;0;28.5
22:5;0.0;0;NO;21.7;49.2;0.5;271.3;1004.9;0;28.6
22:7;0.0;0;NO;21.6;49.3;0.5;273.6;1005.0;0;28.1
22:9;0.0;0;NO;21.6;49.3;0.5;272.5;1004.9;0;28.2
22:11;0.0;0;NO;21.6;49.3;0.5;272.5;1004.9;0;28.4
22:13;0.0;0;NO;21.6;49.3;0.5;271.3;1004.9;0;28.3
22:15;0.0;0;NO;21.6;49.3;0.5;271.3;1004.9;0;28.1
22:17;0.0;0;NO;21.6;49.3;0.5;270.2;1005.0;0;28.9
22:19;0.0;0;NO;21.6;49.3;0.5;273.6;1005.0;0;28.2
22:21;0.0;0;NO;21.6;49.3;0.5;271.3;1005.0;0;29.0
22:23;0.0;0;NO;21.6;49.3;0.5;270.2;1005.0;0;27.4
22:25;0.0;0;NO;21.5;49.4;0.5;269.0;1004.9;0;27.9
22:27;0.0;0;NO;21.5;49.4;0.5;272.5;1004.9;0;28.3
22:29;0.0;0;NO;21.5;49.4;0.5;271.3;1005.0;0;27.5
22:31;0.0;0;NO;21.5;49.4;0.5;271.3;1005.0;0;28.9
22:33;0.0;0;NO;21.5;49.4;0.5;273.6;1005.0;0;28.3
22:35;0.0;0;NO;21.5;49.5;0.5;269.0;1005.0;0;28.9
22:37;0.0;0;NO;21.5;49.5;0.5;271.3;1005.0;0;28.7
22:39;0.0;0;NO;21.5;49.5;0.5;273.6;1005.1;0;28.3
22:41;0.0;0;NO;21.4;49.5;0.5;269.0;1005.1;0;27.9
22:43;0.0;0;NO;21.4;49.6;0.5;271.3;1005.1;0;28.7
22:45;0.0;0;NO;21.4;49.6;0.5;267.9;1005.2;0;28.9
22:47;0.0;0;NO;21.4;49.6;0.5;269.0;1005.2;0;28.2
22:49;0.0;0;NO;21.4;49.6;0.5;271.3;1005.2;0;28.4
22:51;0.0;0;NO;21.4;49.6;0.5;270.2;1005.2;0;29.1
22:53;0.0;0;NO;21.4;49.6;0.5;267.9;1005.2;0;28.0
22:55;0.0;0;NO;21.4;49.7;0.5;267.9;1005.3;0;29.0
22:57;0.0;0;NO;21.3;49.7;0.5;267.9;1005.3;0;27.6
22:59;0.0;0;NO;21.3;49.7;0.5;266.8;1005.4;0;28.2
23:1;0.0;0;NO;21.3;49.7;0.5;265.6;1005.4;0;28.5
23:3;0.0;0;NO;21.3;49.7;0.5;269.0;1005.4;0;29.4
23:5;0.0;0;NO;21.3;49.7;0.5;266.8;1005.4;0;28.6
23:7;0.0;0;NO;21.3;49.8;0.5;266.8;1005.4;0;28.2
23:9;0.0;0;NO;21.3;49.7;0.5;269.0;1005.4;0;28.4
23:11;0.0;0;NO;21.3;49.8;0.5;266.8;1005.5;0;28.5
23:13;0.0;0;NO;21.3;49.8;0.5;265.6;1005.5;0;28.2
23:15;0.0;0;NO;21.3;49.8;0.5;266.8;1005.5;0;27.8
23:17;0.0;0;NO;21.2;49.8;0.5;271.3;1005.5;0;28.0
23:19;0.0;0;NO;21.3;49.8;0.5;271.3;1005.6;0;28.7
23:21;0.0;0;NO;21.2;49.8;0.5;267.9;1005.6;0;29.1
23:23;0.0;0;NO;21.2;49.8;0.5;266.8;1005.6;0;27.9
23:25;0.0;0;NO;21.2;49.8;0.5;267.9;1005.5;0;27.7
23:27;0.0;0;NO;21.2;49.8;0.5;267.9;1005.6;0;28.3
23:29;0.0;0;NO;21.2;49.8;0.5;266.8;1005.6;0;28.1
23:31;0.0;0;NO;21.2;49.9;0.5;267.9;1005.6;0;28.0
23:33;0.0;0;NO;21.2;49.9;0.5;266.8;1005.5;0;28.4
23:35;0.0;0;NO;21.2;49.9;0.5;253.5;1005.5;0;29.6
23:37;0.0;0;NO;21.2;49.9;0.5;267.9;1005.5;0;28.2
23:39;0.0;0;NO;21.2;49.9;0.5;267.9;1005.5;0;29.2
23:41;0.0;0;NO;21.1;49.9;0.5;266.8;1005.5;0;28.2
23:43;0.0;0;NO;21.1;50.0;0.5;266.8;1005.5;0;27.7
23:45;0.0;0;NO;21.1;49.9;0.5;267.9;1005.5;0;28.5
23:47;0.0;0;NO;21.1;50.0;0.5;265.6;1005.5;0;28.1
23:49;0.0;0;NO;21.1;50.0;0.5;265.6;1005.5;0;29.3
